Version,Code,Time,V1C,V1E,V1U,V1NV,V1NR,V1G,V1IF,V1INC,V1M,V1T,V1N,V1P,V1Code,...18,...19,...20,...21,...22,V2R,V2C,V2E,V2U,V2NV,V2NR,V2G,V2IF,V2INC,V2M,V2T,V2N,V2P,V2Code,...37,...38,...39,...40,V3C,V3E,V3U,V3NV,V3NR,V3G,V3IF,V3INC,V3M,V3T,V3N,V3P,V3Code,...55,...56,...57,...58,...59,V4R,V4C,V4E,V4U,V4NV,V4NR,V4G,V4IF,V4INC,V4M,V4T,V4N,V4P,V4Code,...74,...75,...76,...77,...78,V5C,V5E,V5U,V5NV,V5NR,V5G,V5IF,V5INC,V5M,V5T,V5N,V5P,V5Code,...93,...94,...95,...96,...97,V6R,V6C,V6E,V6U,V6NV,V6NR,V6G/P,V6IF,V6INC,V6M,V6T,V6N,V6P,V6Code,...112,...113,...114,...115,V7C,V7E,V7U,V7NV,V7NR,V7G,V7IF,V7INC,V7M,V7T,V7N,V7P,V7Code,...130,...131,...132,...133,...134,V8C,V8E,V8U,V8NV,V8NR,V8G,V8IF,V8INC,V8M,V8T,V8N,V8P,V8Code,...149,...150,...151,...152,V9C,V9E,V9U,V9NV,V9NR,V9G/P,V9IF,V9INC,V9M,V9T,V9N,V9P,V9Code,...167,...168,...169,V10C,V10E,V10U,V10NV,V10NR,V10G,V10IF,V10INC,V10M,V10T,V10N,V10P,V10Code,...184,...185,...186,...187,...188,...189,...190,...191,...192,...193,...194,...195,...196,...197,...198,...199,...200,...201,...202,...203,...204,...205,...206,...207,...208,...209,...210,...211,...212,...213,...214,...215
B,12304,(00:18),0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,yo la bebe nojando,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,bailando,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,quito comida perro,0,NA,NA,NA,NA,NA,NA,1,1,1,0,1,3PS,1,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,1,1,0,1,3PS,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,4,0,0,0,0,4,0,2,10,10,NA,NA,6,0.6,0,0.4,0,0,0,0,2,0.2,0,0,2,0.2,0.4,1
B,12405,(00:54),0,NA,NA,NA,NA,NA,NA,1,1,0 (presente),1,0,3PS,1,NA,NA,1,NA,yo x/ yo x bebe,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,casone niña x / nojotas x niñas,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,0 (presente),0,0,3PS,1,NA,1,NA,NA,peyo x eh cookie,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,1,0,1,3PS,NA,1,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,3PS,1,NA,NA,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,6,0,0,0,0,4,4,10,NA,NA,4,1,0,0,0,0,2,0.5,2,0.5,0,0,2,0.5,0,1
B,12505,(00:16),0,NA,NA,NA,NA,NA,NA,1,1,0 (presente),1,0,3PS,1,NA,NA,1,NA,NR,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NR,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,0 (presente),1,0,3PP,0,NA,1,NA,NA,comen,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,4,0,1,0,3,0,0,2,6,10,NA,NA,1,0.166666667,0,0,0,0,2,0.333333333,0,0,0,0,0,0,0.666666667,1
B,12605,(00:24),1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,camino,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,bailar,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,comeh,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,3PS,1,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,1,0 (presente),1,1,1,0,1,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,0,1,0,0,0,3,2,9,10,NA,NA,4,0.444444444,0.333333333,0,1,0.111111111,0,0,1,0.111111111,0,0,1,0.111111111,0.444444444,1
B,12704,(00: 26),0,NA,NA,NA,NA,NA,NA,1,1,0 (presente),1,0,3PS,1,NA,NA,1,NA,"yo x vaso, chico",0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,0 (presente continuo),0,0,3PS,1,NA,NA,1,NA,todos las corres,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,0 (presente continuo),0,0,3PS,1,NA,1,NA,NA,esta x un hueso,0,NA,NA,NA,NA,NA,NA,1,1,0 (presente continuo),0,1,3PS,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,1,1,1,0,1,3PS,NA,1,NA,NA,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,1,NA,1PS,1PS,1,NA,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,0,4,0,0,0,0,6,6,10,NA,NA,6,1,0,0,0,0,4,0.666666667,2,0.333333333,0,0,2,0.333333333,0,1
B,12805,(00:31),1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,y si caminar y si jugar,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,bailah,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,comer,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,4,0,1,0,0,0,5,0,9,10,NA,NA,5,0.555555556,0.555555556,0,0,0,0,0,0,0,0,0,0,0,0.444444444,1
B,12905,(00:25),0,NA,NA,NA,NA,NA,NA,1,1,1,0,0,3PP,0,NA,1,NA,NA,dijo para/ yo / que dijo un puente,0,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,0 ( presente continuo),1,1,1,0,NA,1,NA,NA,"estan, estan/ niñas estan haciendo eso",0,NA,NA,NA,NA,NA,NA,1,1,0 (presente continuo),1,0,3PP,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,1,0 (presente continuo),1,0,3PP,0,NA,1,NA,NA,estan nojado,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,0,1,0,0,1,0,4,9,10,NA,NA,1,0.111111111,0,0.111111111,1,0.111111111,1,0.111111111,2,0.222222222,2,0.222222222,0,0,0.444444444,1
B,13004,(00:23),0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,3PS,1,NA,NA,NA,1,voy caminar,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,0 ( presente continuo),1,1,1,0,NA,1,NA,NA,vamos corriend/ no se/,0,NA,NA,NA,NA,NA,NA,1,1,0 (presente continuo),1,1,1,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,3PP,0,NA,NA,1,NA,"corren mucho, tienen hueso",1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,5,0,1,0,0,0,0,4,9,10,NA,NA,1,0.111111111,0,0,2,0.222222222,0,0,2,0.222222222,1,0.111111111,1,0.111111111,0.555555556,1
B,13104,(00:25),0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,yo ta comendo el zapatos,0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,3PS,1,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,1,0 ( presente continuo),0,0,3PS,1,NA,NA,1,NA,olando,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,ta comiendo comias,0,NA,NA,NA,NA,NA,NA,1,1,0 (presente continuo),0,1,3PS,1,NA,1,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,2,0,4,0,0,1,0,3,6,10,NA,NA,4,0.666666667,0,0.166666667,0,0,2,0.333333333,1,0.166666667,0,0,1,0.166666667,0.333333333,1
B,13205,(00:18),0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,3PS,1,NA,NA,NA,1,ta caminando su bebe,0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,3PS,1,NA,NA,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,bailando,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,comiendo,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,1,0,1,3PS,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3,0,0,0,0,4,0,3,10,10,NA,NA,7,0.7,0,0.4,0,0,0,0,3,0.3,0,0,3,0.3,0.3,1
B,13305,(00:18),0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,x con niño/ yo quiero sobil,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,bailando,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,3PP,0,NA,NA,1,NA,escantos/ yo no se esto,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,1,0,1,3PS,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,4,0,1,0,1,1,1,2,8,10,NA,NA,3,0.375,0.125,0.125,0,0,0,0,2,0.25,1,0.125,1,0.125,0.5,1
B,13504,(00:16),1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,"yo, mi manita eta patiando/ pero yo/ la niña taba haciendo asi",0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,3PS,1,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,3PP,0,NA,NA,NA,1,tamos/ tamonos haciendo asi,0,NA,NA,NA,NA,NA,NA,1,1,0 (presnte conituno),1,1,1,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,3PP,0,NA,NA,1,NA,estos perros muerden hueso,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,5,0,0,0,0,1,0,4,10,10,NA,NA,2,0.2,0,0.1,1,0.1,0,0,3,0.3,2,0.2,1,0.1,0.5,1
B,13705,(00:23),0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,3PS,1,NA,NA,NA,1,pero eso eso no es una bebe/ esta caminando,0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,3PS,1,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,1,0 ( presente continuo),1,0,3PP,0,NA,NA,1,NA,esta bailando,0,NA,NA,NA,NA,NA,NA,1,1,0 (presnte continuo),0,0,3PS,1,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,0 (presente continuo),1,0,3PP,0,NA,1,NA,NA,comiendo,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,0 (presente continuo),1,1,1,0,1,NA,NA,2,0,1,0,0,1,0,6,9,10,NA,NA,4,0.444444444,0,0.111111111,1,0.111111111,2,0.222222222,3,0.333333333,0,0,3,0.333333333,0.222222222,1
B,13804,(00:28),0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,x,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,x,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,x bone,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,0 (presente),1,1,1,0,1,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,9,0,0,0,0,1,1,10,NA,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
B,13905,(00:15),0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,3PS,1,NA,NA,NA,1,x la tene asi,0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,3PS,1,NA,NA,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,balando,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,doden (comen),1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1PS,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,3,0,2,1,0,1,0,3,7,10,NA,NA,4,0.571428571,0,0.142857143,0,0,0,0,3,0.428571429,0,0,3,0.428571429,0.428571429,1
B,14006,(00:24),1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,odejo/ odeja,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,0 (presente continuo),0,0,3PS,1,NA,NA,1,NA,no ta peliando,0,NA,NA,NA,NA,NA,NA,1,1,0 (presente continuo),0,0,2PS,1,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,0 (presente continuo),0,0,3PS,1,NA,1,NA,NA,dueban con no huesos (juegan),1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,5,0,2,0,0,0,0,3,8,10,NA,NA,3,0.375,0,0,0,0,2,0.25,1,0.125,0,0,1,0.125,0.625,1
B,14104,(00:20),0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,3PS,1,NA,NA,NA,1,a vivio hemanito,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,bayando,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,0 (presente continuo),1,1,1,0,1,NA,NA,NA,comen,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,1,0,1,3PS,NA,1,NA,NA,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,3,0,3,0,0,1,0,3,7,10,NA,NA,3,0.428571429,0,0.142857143,1,0.142857143,0,0,2,0.285714286,0,0,2,0.285714286,0.428571429,1
A,02905,(00:56),1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,camina,0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,3PS,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,3PP,NA,NA,NA,NA,1,estan bailando,0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,3PP,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,1,1,0,0,3PP,NA,NA,NA,1,NA,estan comiendo,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,0 (presente simple),1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,5,0,0,0,0,0,0,5,10,10,NA,NA,0,0,0,0,1,0.1,1,0.1,3,0.3,3,0.3,0,0,0.5,1
A,02604,(00:33),1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,yo estaba cayendo,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,0 ( presente continuo),NA,NA,NA,NA,NA,1,NA,NA,el estaba barriendo,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,estan mordiendo los huesos,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,3PS,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0,0,0,0,0,2,10,10,NA,NA,0,0,0,0,1,0.1,0,0,1,0.1,0,0,1,0.1,0.8,1
B,03805,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,va a cunplir anos,0,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,0 ( presente continuo),NA,NA,NA,NA,NA,1,NA,NA,bailamos,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,0 (presente continuo),NA,NA,NA,NA,1,NA,NA,NA,comen,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,1,2,0,0,0,2,7,10,NA,NA,0,0,0,0,2,0.285714286,0,0,0,0,0,0,0,0,0.714285714,1
NA,21,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,caminando,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ven x se visten/ que se vis/ se visten,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,comen hueso,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
